DATA_UTC,LON,LAT,ALT,UF,REG,COD,ACUM,14,15,16,17,18,19,20,21,22,23,00,01,02,03,04,05,06,07,08,09,10,11,12,13
2020-12-17,-51.0886111,-0.41444444,2,AP,N,A249,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-38.51666666,-13.01666666,5.4,BA,NE,A401,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.6,0.0,0.0,0.8
2020-12-17,-39.1811111,-14.65944444,7,BA,NE,A410,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,0.2,0.0,0.2,0.0,0.0,0.0
2020-12-17,-44.61722221,-13.33222221,54,BA,NE,A416,22.6,0.2,0.4,0.6,0.8,1.4,1.6,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.6,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-37.59972221,-11.8,31.,BA,NE,A431,15.0,0.0,0.0,0.0,1.0,2.6,0.0,0.0,0.0,0.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,4.4,1.6,0.2,0.0
2020-12-17,-38.19749999,-4.26111111,38.,CE,NE,A314,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,2.0,0.2,0.0,0.0
2020-12-17,-39.30166666,-7.31805554,40,CE,NE,A315,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.6,3.8,0.0,0.0,0.0
2020-12-17,-38.35638888,-5.13638888,43.,CE,NE,A332,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,-37.77694443,-4.85333333,1,CE,NE,A339,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.2,0.2,0.0,0.0,0.0,0.0
2020-12-17,-47.45972222,-7.33722221,19,MA,NE,A205,4.6,0.0,0.0,0.0,4.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
